experiment_type,language,task,submetric,control_index,layer_index,metric,value
probe,ko,single_submetric,lexical_density,None,4,loss,0.06131387821265629
probe,ko,single_submetric,lexical_density,None,4,mse,0.061545707285404205
probe,ko,single_submetric,lexical_density,None,4,rmse,0.24808407301841084
probe,ko,single_submetric,lexical_density,None,4,r2,-0.5396230220794678
probe,ko,single_submetric,n_tokens,None,4,loss,0.0974387920328549
probe,ko,single_submetric,n_tokens,None,4,mse,0.09679896384477615
probe,ko,single_submetric,n_tokens,None,4,rmse,0.3111253185531132
probe,ko,single_submetric,n_tokens,None,4,r2,-1.3212864398956299
probe,ru,single_submetric,avg_links_len,None,4,loss,0.013357343218688453
probe,ru,single_submetric,avg_links_len,None,4,mse,0.013136549852788448
probe,ru,single_submetric,avg_links_len,None,4,rmse,0.11461478897938279
probe,ru,single_submetric,avg_links_len,None,4,r2,0.22015362977981567
probe,ru,single_submetric,avg_max_depth,None,4,loss,0.016001959730471884
probe,ru,single_submetric,avg_max_depth,None,4,mse,0.01602834276854992
probe,ru,single_submetric,avg_max_depth,None,4,rmse,0.12660309146521628
probe,ru,single_submetric,avg_max_depth,None,4,r2,0.3428794741630554
probe,ru,single_submetric,avg_subordinate_chain_len,None,4,loss,0.05280048559818949
probe,ru,single_submetric,avg_subordinate_chain_len,None,4,mse,0.05248938128352165
probe,ru,single_submetric,avg_subordinate_chain_len,None,4,rmse,0.22910561163690787
probe,ru,single_submetric,avg_subordinate_chain_len,None,4,r2,-0.38982629776000977
probe,ru,single_submetric,avg_verb_edges,None,4,loss,0.049440977296658924
probe,ru,single_submetric,avg_verb_edges,None,4,mse,0.049036722630262375
probe,ru,single_submetric,avg_verb_edges,None,4,rmse,0.22144236864309047
probe,ru,single_submetric,avg_verb_edges,None,4,r2,-0.1981419324874878
probe,ru,single_submetric,lexical_density,None,4,loss,0.038802310558302064
probe,ru,single_submetric,lexical_density,None,4,mse,0.038468752056360245
probe,ru,single_submetric,lexical_density,None,4,rmse,0.19613452540631454
probe,ru,single_submetric,lexical_density,None,4,r2,0.0430637001991272
probe,ru,single_submetric,n_tokens,None,4,loss,0.005562931897916964
probe,ru,single_submetric,n_tokens,None,4,mse,0.0056326258927583694
probe,ru,single_submetric,n_tokens,None,4,rmse,0.07505082206583996
probe,ru,single_submetric,n_tokens,None,4,r2,0.5048450231552124
probe,ar,single_submetric,avg_links_len,None,5,loss,0.05166833475232124
probe,ar,single_submetric,avg_links_len,None,5,mse,0.04998613893985748
probe,ar,single_submetric,avg_links_len,None,5,rmse,0.2235758013288949
probe,ar,single_submetric,avg_links_len,None,5,r2,-0.07926356792449951
probe,ar,single_submetric,avg_max_depth,None,5,loss,0.03153391219675541
probe,ar,single_submetric,avg_max_depth,None,5,mse,0.031497444957494736
probe,ar,single_submetric,avg_max_depth,None,5,rmse,0.1774751953302059
probe,ar,single_submetric,avg_max_depth,None,5,r2,0.3613704442977905
probe,ar,single_submetric,avg_subordinate_chain_len,None,5,loss,0.07172548472881317
probe,ar,single_submetric,avg_subordinate_chain_len,None,5,mse,0.07151449471712112
probe,ar,single_submetric,avg_subordinate_chain_len,None,5,rmse,0.2674219413532127
probe,ar,single_submetric,avg_subordinate_chain_len,None,5,r2,-0.29487502574920654
probe,ar,single_submetric,avg_verb_edges,None,5,loss,0.10405982285737991
probe,ar,single_submetric,avg_verb_edges,None,5,mse,0.10482314974069595
probe,ar,single_submetric,avg_verb_edges,None,5,rmse,0.32376403404438847
probe,ar,single_submetric,avg_verb_edges,None,5,r2,-0.5187380313873291
probe,ar,single_submetric,lexical_density,None,5,loss,0.06565824896097183
probe,ar,single_submetric,lexical_density,None,5,mse,0.06481905281543732
probe,ar,single_submetric,lexical_density,None,5,rmse,0.2545958617405973
probe,ar,single_submetric,lexical_density,None,5,r2,-0.11698353290557861
probe,ar,single_submetric,n_tokens,None,5,loss,0.03982934691011906
probe,ar,single_submetric,n_tokens,None,5,mse,0.03882623463869095
probe,ar,single_submetric,n_tokens,None,5,rmse,0.19704373788245835
probe,ar,single_submetric,n_tokens,None,5,r2,0.48164504766464233
probe,en,single_submetric,avg_links_len,None,5,loss,0.0107102553094072
probe,en,single_submetric,avg_links_len,None,5,mse,0.010612178593873978
probe,en,single_submetric,avg_links_len,None,5,rmse,0.10301542891176048
probe,en,single_submetric,avg_links_len,None,5,r2,-0.14095687866210938
probe,en,single_submetric,avg_max_depth,None,5,loss,0.017442623020282814
probe,en,single_submetric,avg_max_depth,None,5,mse,0.017460903152823448
probe,en,single_submetric,avg_max_depth,None,5,rmse,0.13213971073384204
probe,en,single_submetric,avg_max_depth,None,5,r2,0.3823243975639343
probe,en,single_submetric,avg_subordinate_chain_len,None,5,loss,0.024563408323696682
probe,en,single_submetric,avg_subordinate_chain_len,None,5,mse,0.02439643256366253
probe,en,single_submetric,avg_subordinate_chain_len,None,5,rmse,0.15619357401526648
probe,en,single_submetric,avg_subordinate_chain_len,None,5,r2,0.0025297999382019043
probe,en,single_submetric,avg_verb_edges,None,5,loss,0.05211336325321879
probe,en,single_submetric,avg_verb_edges,None,5,mse,0.052191391587257385
probe,en,single_submetric,avg_verb_edges,None,5,rmse,0.22845435339966141
probe,en,single_submetric,avg_verb_edges,None,5,r2,0.12259966135025024
probe,en,single_submetric,lexical_density,None,5,loss,0.026556231613670076
probe,en,single_submetric,lexical_density,None,5,mse,0.026671767234802246
probe,en,single_submetric,lexical_density,None,5,rmse,0.1633149326754974
probe,en,single_submetric,lexical_density,None,5,r2,0.06782466173171997
probe,en,single_submetric,n_tokens,None,5,loss,0.012654956563242845
probe,en,single_submetric,n_tokens,None,5,mse,0.01270969957113266
probe,en,single_submetric,n_tokens,None,5,rmse,0.11273730336997005
probe,en,single_submetric,n_tokens,None,5,r2,0.3280462622642517
probe,fi,single_submetric,avg_links_len,None,5,loss,0.031842755020729134
probe,fi,single_submetric,avg_links_len,None,5,mse,0.03188558667898178
probe,fi,single_submetric,avg_links_len,None,5,rmse,0.17856535688364017
probe,fi,single_submetric,avg_links_len,None,5,r2,-0.7581073045730591
probe,fi,single_submetric,avg_max_depth,None,5,loss,0.021143087718103613
probe,fi,single_submetric,avg_max_depth,None,5,mse,0.021249113604426384
probe,fi,single_submetric,avg_max_depth,None,5,rmse,0.14577075702769188
probe,fi,single_submetric,avg_max_depth,None,5,r2,0.3031501770019531
probe,fi,single_submetric,avg_subordinate_chain_len,None,5,loss,0.054765164985188415
probe,fi,single_submetric,avg_subordinate_chain_len,None,5,mse,0.054881706833839417
probe,fi,single_submetric,avg_subordinate_chain_len,None,5,rmse,0.2342684503594955
probe,fi,single_submetric,avg_subordinate_chain_len,None,5,r2,-0.2362518310546875
probe,fi,single_submetric,avg_verb_edges,None,5,loss,0.11171974135296685
probe,fi,single_submetric,avg_verb_edges,None,5,mse,0.11178317666053772
probe,fi,single_submetric,avg_verb_edges,None,5,rmse,0.3343399118569868
probe,fi,single_submetric,avg_verb_edges,None,5,r2,-0.579712986946106
probe,fi,single_submetric,lexical_density,None,5,loss,0.04207931725042207
probe,fi,single_submetric,lexical_density,None,5,mse,0.04227310046553612
probe,fi,single_submetric,lexical_density,None,5,rmse,0.2056042326060826
probe,fi,single_submetric,lexical_density,None,5,r2,0.054718196392059326
probe,fi,single_submetric,n_tokens,None,5,loss,0.009905104858002492
probe,fi,single_submetric,n_tokens,None,5,mse,0.010000387206673622
probe,fi,single_submetric,n_tokens,None,5,rmse,0.10000193601462734
probe,fi,single_submetric,n_tokens,None,5,r2,0.27672332525253296
probe,id,single_submetric,avg_links_len,None,5,loss,0.03750892249601228
probe,id,single_submetric,avg_links_len,None,5,mse,0.037379465997219086
probe,id,single_submetric,avg_links_len,None,5,rmse,0.19333769936879638
probe,id,single_submetric,avg_links_len,None,5,r2,-0.6836985349655151
probe,id,single_submetric,avg_max_depth,None,5,loss,0.02631188157413687
probe,id,single_submetric,avg_max_depth,None,5,mse,0.026447679847478867
probe,id,single_submetric,avg_max_depth,None,5,rmse,0.16262742649220907
probe,id,single_submetric,avg_max_depth,None,5,r2,0.1790562868118286
probe,id,single_submetric,avg_subordinate_chain_len,None,5,loss,0.06074758619070053
probe,id,single_submetric,avg_subordinate_chain_len,None,5,mse,0.06105753406882286
probe,id,single_submetric,avg_subordinate_chain_len,None,5,rmse,0.2470982275711885
probe,id,single_submetric,avg_subordinate_chain_len,None,5,r2,-0.16453123092651367
probe,id,single_submetric,avg_verb_edges,None,5,loss,0.04865958435194833
probe,id,single_submetric,avg_verb_edges,None,5,mse,0.04865274578332901
probe,id,single_submetric,avg_verb_edges,None,5,rmse,0.22057367427535185
probe,id,single_submetric,avg_verb_edges,None,5,r2,0.23825472593307495
probe,id,single_submetric,lexical_density,None,5,loss,0.03722728123622281
probe,id,single_submetric,lexical_density,None,5,mse,0.03743377700448036
probe,id,single_submetric,lexical_density,None,5,rmse,0.19347810471596097
probe,id,single_submetric,lexical_density,None,5,r2,0.08518099784851074
probe,id,single_submetric,n_tokens,None,5,loss,0.02820481306740216
probe,id,single_submetric,n_tokens,None,5,mse,0.02821836620569229
probe,id,single_submetric,n_tokens,None,5,rmse,0.16798323191822537
probe,id,single_submetric,n_tokens,None,5,r2,0.044755637645721436
probe,ja,single_submetric,avg_links_len,None,5,loss,0.11337277355293433
probe,ja,single_submetric,avg_links_len,None,5,mse,0.11218201369047165
probe,ja,single_submetric,avg_links_len,None,5,rmse,0.3349358351841016
probe,ja,single_submetric,avg_links_len,None,5,r2,-1.6383934020996094
probe,ja,single_submetric,avg_max_depth,None,5,loss,0.07779152505099773
probe,ja,single_submetric,avg_max_depth,None,5,mse,0.07912947237491608
probe,ja,single_submetric,avg_max_depth,None,5,rmse,0.281299613179464
probe,ja,single_submetric,avg_max_depth,None,5,r2,-0.1689915657043457
probe,ja,single_submetric,avg_subordinate_chain_len,None,5,loss,0.05440893086294333
probe,ja,single_submetric,avg_subordinate_chain_len,None,5,mse,0.054865214973688126
probe,ja,single_submetric,avg_subordinate_chain_len,None,5,rmse,0.23423324907811044
probe,ja,single_submetric,avg_subordinate_chain_len,None,5,r2,0.25438010692596436
probe,ja,single_submetric,avg_verb_edges,None,5,loss,0.07419480693837006
probe,ja,single_submetric,avg_verb_edges,None,5,mse,0.07518035918474197
probe,ja,single_submetric,avg_verb_edges,None,5,rmse,0.27419037033554255
probe,ja,single_submetric,avg_verb_edges,None,5,r2,0.21299219131469727
probe,ja,single_submetric,lexical_density,None,5,loss,0.07159481321771939
probe,ja,single_submetric,lexical_density,None,5,mse,0.0727887824177742
probe,ja,single_submetric,lexical_density,None,5,rmse,0.2697939629009037
probe,ja,single_submetric,lexical_density,None,5,r2,-0.38908851146698
probe,ja,single_submetric,n_tokens,None,5,loss,0.0226624325538675
probe,ja,single_submetric,n_tokens,None,5,mse,0.022623030468821526
probe,ja,single_submetric,n_tokens,None,5,rmse,0.15040954247926402
probe,ja,single_submetric,n_tokens,None,5,r2,0.6207907795906067
probe,ko,single_submetric,avg_links_len,None,5,loss,0.033123769132154326
probe,ko,single_submetric,avg_links_len,None,5,mse,0.03334812447428703
probe,ko,single_submetric,avg_links_len,None,5,rmse,0.18261468855020133
probe,ko,single_submetric,avg_links_len,None,5,r2,-0.4491708278656006
probe,ko,single_submetric,avg_max_depth,None,5,loss,0.031466229153530936
probe,ko,single_submetric,avg_max_depth,None,5,mse,0.031577158719301224
probe,ko,single_submetric,avg_max_depth,None,5,rmse,0.17769963061104327
probe,ko,single_submetric,avg_max_depth,None,5,r2,0.09559798240661621
probe,ko,single_submetric,avg_subordinate_chain_len,None,5,loss,0.04785435167806489
probe,ko,single_submetric,avg_subordinate_chain_len,None,5,mse,0.04749634861946106
probe,ko,single_submetric,avg_subordinate_chain_len,None,5,rmse,0.21793657017458326
probe,ko,single_submetric,avg_subordinate_chain_len,None,5,r2,0.06004387140274048
probe,ko,single_submetric,avg_verb_edges,None,5,loss,0.03501885038401399
probe,ko,single_submetric,avg_verb_edges,None,5,mse,0.03496953472495079
probe,ko,single_submetric,avg_verb_edges,None,5,rmse,0.18700142974039208
probe,ko,single_submetric,avg_verb_edges,None,5,r2,-0.007936954498291016
probe,ko,single_submetric,lexical_density,None,5,loss,0.06595047137566976
probe,ko,single_submetric,lexical_density,None,5,mse,0.06610897183418274
probe,ko,single_submetric,lexical_density,None,5,rmse,0.2571166502468923
probe,ko,single_submetric,lexical_density,None,5,r2,-0.6537773609161377
probe,ko,single_submetric,n_tokens,None,5,loss,0.09440912625619344
probe,ko,single_submetric,n_tokens,None,5,mse,0.09396710991859436
probe,ko,single_submetric,n_tokens,None,5,rmse,0.3065405518338387
probe,ko,single_submetric,n_tokens,None,5,r2,-1.2533769607543945
probe,ru,single_submetric,avg_links_len,None,5,loss,0.015228861676795142
probe,ru,single_submetric,avg_links_len,None,5,mse,0.014947034418582916
probe,ru,single_submetric,avg_links_len,None,5,rmse,0.12225806484065956
probe,ru,single_submetric,avg_links_len,None,5,r2,0.11267489194869995
probe,ru,single_submetric,avg_max_depth,None,5,loss,0.015825074299105575
probe,ru,single_submetric,avg_max_depth,None,5,mse,0.015827644616365433
probe,ru,single_submetric,avg_max_depth,None,5,rmse,0.1258079672213387
probe,ru,single_submetric,avg_max_depth,None,5,r2,0.3511075973510742
probe,ru,single_submetric,avg_subordinate_chain_len,None,5,loss,0.0494851932993957
probe,ru,single_submetric,avg_subordinate_chain_len,None,5,mse,0.04916662722826004
probe,ru,single_submetric,avg_subordinate_chain_len,None,5,rmse,0.2217354893296516
probe,ru,single_submetric,avg_subordinate_chain_len,None,5,r2,-0.3018456697463989
probe,ru,single_submetric,avg_verb_edges,None,5,loss,0.04391876475087234
probe,ru,single_submetric,avg_verb_edges,None,5,mse,0.04356256127357483
probe,ru,single_submetric,avg_verb_edges,None,5,rmse,0.2087164614341064
probe,ru,single_submetric,avg_verb_edges,None,5,r2,-0.06438863277435303
probe,ru,single_submetric,lexical_density,None,5,loss,0.03772820505712714
probe,ru,single_submetric,lexical_density,None,5,mse,0.03735097497701645
probe,ru,single_submetric,lexical_density,None,5,rmse,0.19326400331416208
probe,ru,single_submetric,lexical_density,None,5,r2,0.07086914777755737
probe,ru,single_submetric,n_tokens,None,5,loss,0.0038713092716144665
probe,ru,single_submetric,n_tokens,None,5,mse,0.00390645070001483
probe,ru,single_submetric,n_tokens,None,5,rmse,0.06250160557949555
probe,ru,single_submetric,n_tokens,None,5,r2,0.6565902233123779
probe,ar,single_submetric,avg_links_len,None,6,loss,0.046735729463398455
probe,ar,single_submetric,avg_links_len,None,6,mse,0.04518746957182884
probe,ar,single_submetric,avg_links_len,None,6,rmse,0.212573445123865
probe,ar,single_submetric,avg_links_len,None,6,r2,0.024345755577087402
probe,ar,single_submetric,avg_max_depth,None,6,loss,0.02766539417207241
probe,ar,single_submetric,avg_max_depth,None,6,mse,0.02767040766775608
probe,ar,single_submetric,avg_max_depth,None,6,rmse,0.16634424446837973
probe,ar,single_submetric,avg_max_depth,None,6,r2,0.4389658570289612
probe,ar,single_submetric,avg_subordinate_chain_len,None,6,loss,0.06930654048919678
probe,ar,single_submetric,avg_subordinate_chain_len,None,6,mse,0.06906166672706604
probe,ar,single_submetric,avg_subordinate_chain_len,None,6,rmse,0.2627958651255115
probe,ar,single_submetric,avg_subordinate_chain_len,None,6,r2,-0.2504628896713257
probe,ar,single_submetric,avg_verb_edges,None,6,loss,0.10744559466838836
probe,ar,single_submetric,avg_verb_edges,None,6,mse,0.10823601484298706
probe,ar,single_submetric,avg_verb_edges,None,6,rmse,0.3289924236863017
probe,ar,single_submetric,avg_verb_edges,None,6,r2,-0.5681856870651245
probe,ar,single_submetric,lexical_density,None,6,loss,0.064846071600914
probe,ar,single_submetric,lexical_density,None,6,mse,0.06424997001886368
probe,ar,single_submetric,lexical_density,None,6,rmse,0.2534757779726964
probe,ar,single_submetric,lexical_density,None,6,r2,-0.10717689990997314
probe,ar,single_submetric,n_tokens,None,6,loss,0.041276127099990845
probe,ar,single_submetric,n_tokens,None,6,mse,0.04024709761142731
probe,ar,single_submetric,n_tokens,None,6,rmse,0.20061679294472662
probe,ar,single_submetric,n_tokens,None,6,r2,0.46267569065093994
