language,task,submetric,model_type,layer,metric,real,control1,control2,control3,control_mean,split
en,single_submetric,avg_verb_edges,probe,layer11,rmse,0.2540721644666627,0.2693814676928898,0.249299916888704,0.268560888045429,0.26241409087567424,test
en,single_submetric,avg_verb_edges,probe,layer11,r2,-0.0852081775665283,-0.2199283838272094,-0.0448241233825683,-0.2125074863433838,-0.1590866645177205,test
en,single_submetric,lexical_density,probe,layer11,loss,0.0273056924343109,0.0287635174712964,0.0283439933721508,0.0292882139661482,0.0287985749365318,test
en,single_submetric,lexical_density,probe,layer11,mse,0.0273850709199905,0.028907211497426,0.0284563712775707,0.0294221881777048,0.028928590317567168,test
en,single_submetric,lexical_density,probe,layer11,rmse,0.1654843524928884,0.1700212089635467,0.1686901635471693,0.1715289718318885,0.17008011478086815,test
en,single_submetric,lexical_density,probe,layer11,r2,0.0428947806358337,-0.0103039741516113,0.0054529309272766,-0.0283023118972778,-0.011051118373870834,test
en,single_submetric,n_tokens,probe,layer11,loss,0.0177461558154651,0.027966742004667,0.0274215888764177,0.0318804854261023,0.029089605435729,test
en,single_submetric,n_tokens,probe,layer11,mse,0.0177905615419149,0.028104955330491,0.0275309365242719,0.0320124067366123,0.0292160995304584,test
en,single_submetric,n_tokens,probe,layer11,rmse,0.1333812638338494,0.1676453260025195,0.1659244904294479,0.1789201127224447,0.17082997638480402,test
en,single_submetric,n_tokens,probe,layer11,r2,0.059424340724945,-0.4858911037445068,-0.4555431604385376,-0.6924756765365601,-0.5446366469065348,test
fi,single_submetric,avg_links_len,probe,layer11,loss,0.030705152079463,0.0341771942164216,0.0373923991407666,0.0381109107817922,0.0365601680463268,test
fi,single_submetric,avg_links_len,probe,layer11,mse,0.0307278279215097,0.0342613086104393,0.0374874547123909,0.0381745845079422,0.0366411159435908,test
fi,single_submetric,avg_links_len,probe,layer11,rmse,0.1752935478604667,0.1850981053669629,0.1936167728074995,0.1953831735537689,0.19136601724274374,test
fi,single_submetric,avg_links_len,probe,layer11,r2,-0.6942708492279053,-0.8890998363494873,-1.0669832229614258,-1.104870080947876,-1.0203177134195964,test
fi,single_submetric,avg_max_depth,probe,layer11,loss,0.0224805852132184,0.0302431751042604,0.0355003712964909,0.033932608419231,0.0332253849399941,test
fi,single_submetric,avg_max_depth,probe,layer11,mse,0.0226039234548807,0.0303621031343936,0.0357790179550647,0.0341960489749908,0.03344572335481637,test
fi,single_submetric,avg_max_depth,probe,layer11,rmse,0.1503460124342535,0.1742472471357688,0.1891534243810161,0.1849217374323279,0.18277413631637093,test
fi,single_submetric,avg_max_depth,probe,layer11,r2,0.2587201595306396,0.004296064376831,-0.1733478307723999,-0.121435523033142,-0.09682909647623696,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer11,loss,0.0548444243946245,0.0607441043747322,0.0639439525880983,0.0650237942380564,0.06323728373362897,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer11,mse,0.0550157204270362,0.0609289370477199,0.0641475990414619,0.0652354657649993,0.06343733395139371,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer11,rmse,0.2345543016596291,0.2468378760395575,0.2532737630341168,0.2554123445822449,0.2518413278853064,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer11,r2,-0.2392705678939819,-0.3724702596664428,-0.4449729919433594,-0.4694780111312866,-0.4289737542470296,test
fi,single_submetric,avg_verb_edges,probe,layer11,loss,0.0835907491190093,0.1097969226539135,0.0976931442107473,0.0987219634865011,0.10207067678372063,test
fi,single_submetric,avg_verb_edges,probe,layer11,mse,0.0836806744337081,0.1098825111985206,0.097750037908554,0.0988368913531303,0.10215648015340163,test
fi,single_submetric,avg_verb_edges,probe,layer11,rmse,0.2892761214371283,0.3314853106828727,0.3126500246418575,0.3143833509477408,0.3195062287574903,test
fi,single_submetric,avg_verb_edges,probe,layer11,r2,-0.182570219039917,-0.552852988243103,-0.3813976049423218,-0.3967568874359131,-0.4436691602071126,test
fi,single_submetric,lexical_density,probe,layer11,loss,0.0415574511779206,0.047867653625352,0.0469362211546727,0.0471993551722594,0.047334409984094696,test
fi,single_submetric,lexical_density,probe,layer11,mse,0.0418102145195007,0.0481896996498107,0.0472350865602493,0.0475072525441646,0.04764401291807487,test
fi,single_submetric,lexical_density,probe,layer11,rmse,0.2044754619006905,0.2195215243428552,0.2173363443150945,0.2179615850193897,0.2182731512257798,test
fi,single_submetric,lexical_density,probe,layer11,r2,0.0650689601898193,-0.0775847434997558,-0.0562382936477661,-0.0623242855072021,-0.06538244088490801,test
fi,single_submetric,n_tokens,probe,layer11,loss,0.0119164616002568,0.0155205402656325,0.0143724522287292,0.0161150711189423,0.015336021204434667,test
fi,single_submetric,n_tokens,probe,layer11,mse,0.012041694484651,0.0157136823982,0.014530180953443,0.0163281112909317,0.015523991547524901,test
fi,single_submetric,n_tokens,probe,layer11,rmse,0.109734654893753,0.1253542276837922,0.1205412002322983,0.1277814982340233,0.12455897538337128,test
fi,single_submetric,n_tokens,probe,layer11,r2,0.1290860772132873,-0.136489987373352,-0.0508933067321777,-0.1809284687042236,-0.1227705876032511,test
id,single_submetric,avg_links_len,probe,layer11,loss,0.0487909242510795,0.0597427716212613,0.0593432603137833,0.055373940616846,0.05815332418396354,test
id,single_submetric,avg_links_len,probe,layer11,mse,0.0487390309572219,0.0597083531320095,0.0592663548886776,0.0552678480744361,0.05808085203170773,test
id,single_submetric,avg_links_len,probe,layer11,rmse,0.220769180270304,0.2443529274062611,0.2434468214799232,0.2350911484391451,0.24096363244177646,test
id,single_submetric,avg_links_len,probe,layer11,r2,-1.1953721046447754,-1.6894679069519043,-1.6695587635040283,-1.4894523620605469,-1.6161596775054932,test
id,single_submetric,avg_max_depth,probe,layer11,loss,0.0293749799685818,0.036275356475796,0.0355862826108932,0.0365392036203827,0.036133614235690635,test
id,single_submetric,avg_max_depth,probe,layer11,mse,0.0294403322041034,0.0366763696074485,0.035841979086399,0.0368504337966442,0.0364562608301639,test
id,single_submetric,avg_max_depth,probe,layer11,rmse,0.1715818527819987,0.1915107558531598,0.1893197799660645,0.191964668094533,0.1909317346379191,test
id,single_submetric,avg_max_depth,probe,layer11,r2,0.0861635208129882,-0.1384451389312744,-0.1125456094741821,-0.1438482999801635,-0.13161301612854,test
id,single_submetric,avg_subordinate_chain_len,probe,layer11,loss,0.0800146471176828,0.0827584458248955,0.0908397899142333,0.0807920901903084,0.0847967753098124,test
id,single_submetric,avg_subordinate_chain_len,probe,layer11,mse,0.0806179121136665,0.0833718851208686,0.0915130600333213,0.0813687443733215,0.08541789650917046,test
id,single_submetric,avg_subordinate_chain_len,probe,layer11,rmse,0.2839329359438008,0.2887419005286012,0.3025112560440047,0.2852520716372127,0.2921684094032729,test
id,single_submetric,avg_subordinate_chain_len,probe,layer11,r2,-0.5376002788543701,-0.5901259183883667,-0.745400071144104,-0.5519206523895264,-0.6291488806406657,test
id,single_submetric,avg_verb_edges,probe,layer11,loss,0.0483770934598786,0.0706988642258303,0.0742195067661149,0.0771275508616651,0.07401530728453677,test
id,single_submetric,avg_verb_edges,probe,layer11,mse,0.04834621027112,0.0703256130218505,0.0739234387874603,0.0767615735530853,0.07367020845413204,test
id,single_submetric,avg_verb_edges,probe,layer11,rmse,0.2198777166315861,0.2651897679433552,0.2718886514502956,0.2770587907883186,0.2713790700606565,test
id,single_submetric,avg_verb_edges,probe,layer11,r2,0.2430540323257446,-0.1010725498199462,-0.1574029922485351,-0.2018390893936157,-0.15343821048736567,test
id,single_submetric,lexical_density,probe,layer11,loss,0.0379567323252558,0.0616088991186448,0.0508661621383258,0.0624907495720045,0.0583219369429917,test
id,single_submetric,lexical_density,probe,layer11,mse,0.0382155813276767,0.0622013881802558,0.051325898617506,0.063075378537178,0.0588675551116466,test
id,single_submetric,lexical_density,probe,layer11,rmse,0.1954880592969217,0.2494020612991317,0.2265521984389161,0.2511481207120173,0.24236746015002172,test
id,single_submetric,lexical_density,probe,layer11,r2,0.0660750269889831,-0.520098090171814,-0.2543191909790039,-0.541456937789917,-0.4386247396469116,test
id,single_submetric,n_tokens,probe,layer11,loss,0.027328394885574,0.0357753203383513,0.0340927720868161,0.0329410439091069,0.034269712111424766,test
id,single_submetric,n_tokens,probe,layer11,mse,0.0273361187428236,0.0357666388154029,0.0341691300272941,0.0330345369875431,0.0343234352767467,test
id,single_submetric,n_tokens,probe,layer11,rmse,0.1653363805785756,0.1891206990665035,0.1848489383991538,0.1817540563166146,0.1852412312607573,test
id,single_submetric,n_tokens,probe,layer11,r2,0.0746213793754577,-0.2107675075531005,-0.1566888093948364,-0.1182806491851806,-0.1619123220443725,test
ja,single_submetric,avg_links_len,probe,layer11,loss,0.1208634662131468,0.1303966492414474,0.1382555899520715,0.1438689890007178,0.13750707606474555,test
ja,single_submetric,avg_links_len,probe,layer11,mse,0.1196135506033897,0.1292406320571899,0.136989027261734,0.1425252705812454,0.13625164330005643,test
ja,single_submetric,avg_links_len,probe,layer11,rmse,0.3458519200516165,0.3595005313726114,0.3701202875576182,0.3775251919822642,0.3690486703041646,test
ja,single_submetric,avg_links_len,probe,layer11,r2,-1.8131747245788572,-2.039592742919922,-2.2218260765075684,-2.35203218460083,-2.20448366800944,test
ja,single_submetric,avg_max_depth,probe,layer11,loss,0.0741409752517938,0.0832274053245782,0.101870035752654,0.0887491491933663,0.09128219675686616,test
ja,single_submetric,avg_max_depth,probe,layer11,mse,0.0755893737077713,0.0847992673516273,0.1037407517433166,0.0905229449272155,0.09302098800738647,test
ja,single_submetric,avg_max_depth,probe,layer11,rmse,0.2749352172926766,0.2912031376060831,0.322088111769616,0.30087031247236,0.3047205206160197,test
ja,single_submetric,avg_max_depth,probe,layer11,r2,-0.1166931390762329,-0.2527523040771484,-0.532577633857727,-0.3373090028762817,-0.37421298027038574,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer11,loss,0.0687862839549779,0.0964517959704001,0.0953570436686277,0.1143446204562981,0.10205115336510863,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer11,mse,0.0698991566896438,0.0980083644390106,0.0974057018756866,0.1161006838083267,0.10383825004100795,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer11,rmse,0.2643844864768806,0.3130628761750754,0.3120988655469395,0.3407355041793072,0.32196574863377403,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer11,r2,0.0500684380531311,-0.3319364786148071,-0.3237463235855102,-0.5778117179870605,-0.4111648400624593,test
ja,single_submetric,avg_verb_edges,probe,layer11,loss,0.0864960234612226,0.1152696969608465,0.1159127826491991,0.1365954019129276,0.1225926271743244,test
ja,single_submetric,avg_verb_edges,probe,layer11,mse,0.087736502289772,0.1164146065711975,0.1171059161424636,0.138249859213829,0.12392346064249671,test
ja,single_submetric,avg_verb_edges,probe,layer11,rmse,0.2962034812249377,0.3411958478223284,0.3422074168431533,0.3718196595311079,0.3517409747321965,test
ja,single_submetric,avg_verb_edges,probe,layer11,r2,0.081551194190979,-0.2186588048934936,-0.2258956432342529,-0.4472358226776123,-0.29726342360178626,test
ja,single_submetric,lexical_density,probe,layer11,loss,0.0792214355121056,0.0668561495840549,0.0741761171569426,0.0715765530864397,0.07086960660914574,test
ja,single_submetric,lexical_density,probe,layer11,mse,0.0804912969470024,0.0675840303301811,0.0750913769006729,0.0724182352423667,0.0716978808244069,test
ja,single_submetric,lexical_density,probe,layer11,rmse,0.2837098816520186,0.2599692872825194,0.2740280586010726,0.2691063641803493,0.26770123668798046,test
ja,single_submetric,lexical_density,probe,layer11,r2,-0.5360819101333618,-0.2897619009017944,-0.4330308437347412,-0.3820170164108276,-0.3682699203491211,test
ja,single_submetric,n_tokens,probe,layer11,loss,0.0360647911826769,0.0604375507682561,0.0712268060694138,0.0696226724733908,0.06709567643702023,test
ja,single_submetric,n_tokens,probe,layer11,mse,0.0361350812017917,0.0606781356036663,0.0716421082615852,0.0697759017348289,0.06736538186669346,test
ja,single_submetric,n_tokens,probe,layer11,rmse,0.1900922965345828,0.2463293234750307,0.2676604346211543,0.2641512856959605,0.2593803479307152,test
ja,single_submetric,n_tokens,probe,layer11,r2,0.3943005800247192,-0.017092227935791,-0.2008713483810424,-0.1695897579193115,-0.12918444474538163,test
ko,single_submetric,avg_links_len,probe,layer11,loss,0.0284158575481602,0.0364195081804479,0.0345259079975741,0.0340932618294443,0.035012892669155436,test
ko,single_submetric,avg_links_len,probe,layer11,mse,0.0286548007279634,0.0365903079509735,0.0346893444657325,0.0342394672334194,0.03517303988337513,test
ko,single_submetric,avg_links_len,probe,layer11,rmse,0.1692772894630684,0.1912859324440078,0.1862507569534486,0.1850390964996841,0.1875252619657135,test
ko,single_submetric,avg_links_len,probe,layer11,r2,-0.2452183961868286,-0.5900626182556152,-0.5074546337127686,-0.4879047870635986,-0.5284740130106608,test
ko,single_submetric,avg_max_depth,probe,layer11,loss,0.0262233739984887,0.0399466710431235,0.0473643551979746,0.0400957305516515,0.04246891893091653,test
ko,single_submetric,avg_max_depth,probe,layer11,mse,0.0264132339507341,0.0400565229356288,0.0474442169070243,0.0402286611497402,0.04257646699746443,test
ko,single_submetric,avg_max_depth,probe,layer11,rmse,0.1625214876585066,0.2001412574549008,0.2178169343899238,0.2005708382336281,0.20617634335948423,test
ko,single_submetric,avg_max_depth,probe,layer11,r2,0.2434980273246765,-0.1472597122192382,-0.3588508367538452,-0.1521898508071899,-0.21943346659342444,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer11,loss,0.0567517509417874,0.0550263039767742,0.0653631516865321,0.0608009531029633,0.06039680292208987,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer11,mse,0.0568581968545913,0.0550885573029518,0.0656241104006767,0.0610606670379638,0.060591111580530765,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer11,rmse,0.2384495687867591,0.2347095168563725,0.2561720328230166,0.2471045670115464,0.24599537223031184,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer11,r2,-0.125227689743042,-0.090206503868103,-0.2987058162689209,-0.2083948850631714,-0.19910240173339844,test
ko,single_submetric,avg_verb_edges,probe,layer11,loss,0.0361592572714601,0.0351877829858234,0.0351719552917139,0.0343976215060268,0.0349191199278547,test
ko,single_submetric,avg_verb_edges,probe,layer11,mse,0.0361463837325573,0.0351448245346546,0.0351113379001617,0.0343614146113395,0.03487252568205194,test
ko,single_submetric,avg_verb_edges,probe,layer11,rmse,0.1901220232707334,0.1874695296165609,0.1873801961258492,0.1853683214881646,0.1867393490768582,test
ko,single_submetric,avg_verb_edges,probe,layer11,r2,-0.0418576002120971,-0.0129892826080322,-0.0120241641998291,0.0095911622047424,-0.005140761534372967,test
ko,single_submetric,lexical_density,probe,layer11,loss,0.0696191798363413,0.0699793451598712,0.0731870500104767,0.0645479772772107,0.0692381241491862,test
ko,single_submetric,lexical_density,probe,layer11,mse,0.0698117986321449,0.0700544342398643,0.0732258632779121,0.0646581798791885,0.0693128257989883,test
ko,single_submetric,lexical_density,probe,layer11,rmse,0.2642192245695701,0.2646779821591972,0.2706027776611174,0.2542797276213511,0.2631868291472219,test
ko,single_submetric,lexical_density,probe,layer11,r2,-0.7464069128036499,-0.7524768114089966,-0.8318129777908325,-0.617484450340271,-0.7339247465133667,test
ko,single_submetric,n_tokens,probe,layer11,loss,0.0798480404274804,0.0977845415472984,0.0961716536964688,0.0910643999065671,0.09500686505011142,test
ko,single_submetric,n_tokens,probe,layer11,mse,0.0795047953724861,0.0972031354904174,0.0955994799733161,0.0905237048864364,0.09444210678338998,test
